Trial,Date_inoc,Date_assess,DAI,Inoc_batch,Humid_chamber,Treatment,ID,Variety,Rep,Pot_Num,Num_plants_pot,Dis_rating,Num_symptleaf,Num_dropleaf,Num_nodes,Num_nodes_pot,Num_deadplants,Height_toV1,Stem_Width
2,5/7/2022,5/28/2022,21,2,1,Inoculated,A2,S49-F5X,2,.,3,5,21,12,21,21,.,6,8.1
2,5/7/2022,5/28/2022,21,2,1,Inoculated,I3,Armor 48-D25,3,.,3,1,5,4,17,17,.,10,6.6
2,5/7/2022,5/28/2022,21,2,1,Inoculated,O1,AG53XF2,1,.,3,3,8,5,20,20,.,8,6.8
2,5/7/2022,5/28/2022,21,2,1,Inoculated,J1,Dyna-Gro S46XF31S,1,.,3,3,9,5,15,15,.,10,4.2
2,5/7/2022,5/28/2022,21,2,1,Inoculated,G2,Deltagro 48X45,2,.,3,1,3,2,7,7,.,15,5.2
2,5/7/2022,5/28/2022,21,2,1,Inoculated,D1,Dyna-Gro S43XS70,1,.,3,3,10,6,22,22,.,4,4.3
2,5/7/2022,5/28/2022,21,2,1,Inoculated,K3,AG48XF2,3,.,3,7,27,15,17,17,.,10,5.2
2,5/7/2022,5/28/2022,21,2,1,Inoculated,P2,AG56XF2,2,.,3,5,16,10,17,17,.,4,4.5
2,5/7/2022,5/28/2022,21,2,1,Inoculated,R3,AG53X9,3,.,3,3,5,3,13,13,.,9,5.3
2,5/7/2022,5/28/2022,21,2,1,Inoculated,C2,AG40XF1,2,.,3,5,11,8,12,12,.,4,5.9
2,5/7/2022,5/28/2022,21,2,1,Inoculated,B3,P46A86X,3,.,3,5,15,9,17,17,.,3,6.6
2,5/7/2022,5/28/2022,21,2,1,Inoculated,J3,Dyna-Gro S46XF31S,3,.,3,5,12,4,16,16,.,7,4.8
2,5/7/2022,5/28/2022,21,2,1,Inoculated,S3,DP3589,3,.,3,1,0,0,12,12,.,20,3.6
2,5/7/2022,5/28/2022,21,2,1,Inoculated,S1,DP3589,1,.,3,0,0,0,12,12,.,23,3.3
2,5/7/2022,5/28/2022,21,2,1,Inoculated,G3,Deltagro 48X45,3,.,3,3,7,5,22,22,.,3,2.9
2,5/7/2022,5/28/2022,21,2,1,Inoculated,S2,DP3589,2,.,3,1,2,1,8,8,.,16,2.6
2,5/7/2022,5/28/2022,21,2,1,Inoculated,C3,AG40XF1,3,.,3,7,29,12,13,13,.,8,3.9
2,5/7/2022,5/28/2022,21,2,1,Inoculated,A3,S49-F5X,3,.,3,5,25,16,21,21,.,3,7.4
2,5/7/2022,5/28/2022,21,2,1,Inoculated,E2,NK45P9XF,2,.,3,5,15,10,18,18,.,9,4.8
2,5/7/2022,5/28/2022,21,2,1,Inoculated,G1,Deltagro 48X45,1,.,3,1,3,2,8,8,.,5,3.5
